game_id,genre_id
444880,13
444880,1
444880,20
31980,7
422870,18
422870,7
422870,13
422870,12
482330,18
482330,13
604780,10
604780,13
952010,7
952010,13
952010,9
346500,18
346500,7
346500,13
346500,1
334270,13
334270,12
334270,16
860390,10
860390,13
860390,16
679270,18
679270,7
679270,13
679270,2
679270,9
679270,8
863490,7
863490,10
863490,13
556280,18
556280,10
556280,13
772740,10
772740,13
772740,1
390200,7
390200,10
388960,7
388960,13
388960,9
707870,7
707870,10
707870,13
867050,7
867050,10
291050,13
291050,9
291050,16
489170,13
489170,16
502440,18
502440,12
705740,18
705740,10
705740,13
311840,10
311840,13
311840,12
311840,16
389220,18
389220,10
389220,13
389220,12
377860,18
344770,13
318130,13
318130,9
316720,10
303310,7
250110,18
250110,13
207080,13
623080,7
623080,10
623080,12
615610,18
615610,10
615610,13
250050,18
250050,7
250050,10
250050,13
209370,13
1002560,7
1002560,10
1002560,13
207350,18
207350,7
207350,9
284770,7
284770,10
38230,12
864610,18
864610,13
864610,8
369000,18
369000,7
369000,10
369000,13
369000,16
814200,7
777050,7
777050,10
777050,13
877360,10
904990,10
72400,7
72400,13
727570,13
727570,12
727570,16
727570,8
774261,10
774261,13
774261,12
498340,18
498340,7
498340,13
498340,9
498340,8
816330,18
816330,7
816330,13
802070,18
802070,10
802070,13
753380,18
568830,13
568830,9
934120,7
934120,10
934120,13
934120,9
658060,10
658060,13
658060,9
658060,12
658060,16
587420,18
587420,7
587420,10
587420,13
587420,1
603570,10
603570,13
603570,12
495120,7
495120,10
495120,13
682780,10
682780,13
690240,18
690240,10
690240,13
690240,12
690240,16
501930,10
501930,13
864570,10
864570,13
381750,18
381750,13
381750,1
381750,12
381750,20
777020,10
777020,13
359940,18
359940,7
815950,10
815950,13
281220,18
292570,18
292570,13
337360,18
654610,18
654610,10
654610,13
844160,10
844160,13
656600,18
656600,10
656600,13
810670,7
810670,10
810670,13
810670,9
810670,16
841350,7
841350,10
841350,13
841350,9
841350,16
1014900,18
1014900,10
1014900,12
1014900,16
1008740,7
1008740,10
1008740,13
592730,18
592730,10
592730,13
592730,12
592730,16
857330,18
857330,13
857330,16
983280,10
983280,13
296070,7
296070,13
296070,16
455700,18
455700,12
455700,20
455700,16
473610,9
473610,16
657440,7
657440,13
1017350,10
1017350,13
618140,10
618140,13
618140,1
687750,18
687750,13
523160,10
523160,13
695630,9
246300,18
246300,7
246300,13
246300,12
246300,8
332400,18
332400,7
332400,10
332400,13
332400,9
332400,16
828910,10
828910,13
717330,18
717330,7
717330,10
717330,13
790860,10
790860,13
621780,18
621780,7
621780,10
621780,13
621780,1
621780,12
595660,13
595660,16
404770,10
404770,13
404770,16
936930,13
936930,12
936930,16
326190,7
326190,10
326190,13
357120,18
357120,13
527990,18
527990,7
527990,13
527990,9
601650,13
780100,6
18070,18
18070,7
18070,9
817200,13
817200,9
817200,12
395160,7
395160,13
651690,20
729530,12
1081250,18
1081250,7
1081250,10
1081250,13
802970,18
802970,10
363620,18
363620,13
363620,12
755590,18
755590,13
497580,7
497580,10
877370,10
877370,13
481870,10
481870,13
481870,16
809050,7
809050,10
809050,13
569340,7
569340,10
569340,13
569340,12
657120,10
657120,13
657120,12
533820,9
603100,18
603100,13
706320,18
706320,10
706320,13
706320,12
706320,16
788970,7
788970,10
788970,13
610730,18
610730,7
610730,13
610730,8
912660,7
912660,13
912660,1
912660,8
214910,18
214910,12
461350,7
461350,10
461350,13
461350,9
461350,12
461350,16
476510,18
476510,7
476510,13
873790,18
873790,13
257830,7
257830,13
401190,18
401190,7
401190,13
401190,12
698980,18
698980,7
698980,10
230840,18
230840,7
230840,10
230840,13
500320,7
500320,13
330580,18
330580,13
330580,8
476920,7
476920,10
476920,13
534980,7
534980,10
874010,10
874010,13
586750,13
586750,9
586750,16
434290,13
823640,10
823640,16
699080,7
699080,10
699080,13
699080,12
505120,1
505120,12
505120,20
764430,7
764430,10
764430,13
764430,9
896500,10
896500,13
747590,18
747590,13
747590,1
747590,20
556780,18
556780,10
556780,13
852740,7
852740,13
852740,12
616360,18
652000,18
652000,13
652000,16
557680,18
557680,10
557680,13
726820,7
726820,13
726820,8
380540,18
380540,7
380540,13
502240,7
502240,13
390970,7
390970,10
704190,18
704190,7
704190,10
704190,13
976780,7
976780,13
847660,7
676850,18
676850,7
676850,13
677920,18
677920,13
677920,16
677920,8
800110,18
800110,10
800110,13
295850,7
295850,10
295850,13
295850,9
928610,10
928610,13
692200,10
692200,13
762670,18
575950,18
575950,13
650490,18
650490,13
440730,18
440730,7
440730,13
440730,12
978450,10
978450,13
722210,7
722210,10
722210,13
722210,16
709870,18
709870,13
709870,12
764560,10
764560,13
899540,7
899540,10
899540,13
899540,9
899540,16
802360,7
802360,10
802360,9
545860,18
545860,7
545860,10
409600,7
409600,10
207670,13
207670,10
705400,18
705400,10
705400,13
705400,12
705400,16
705420,18
705420,10
705420,13
705420,12
705420,16
541720,7
541720,10
541720,13
1022650,7
1022650,10
1022650,13
1022650,9
1022650,12
1022650,16
391600,18
391600,7
391600,13
1042980,10
1042980,16
461490,7
461490,10
461490,13
461490,16
461490,8
1054650,10
1054650,13
884390,10
884390,13
884390,16
716230,18
716230,10
716230,13
716230,16
782690,7
782690,13
782690,9
528730,18
528730,13
528730,9
624120,12
624120,20
660320,18
660320,13
660320,16
383670,10
383670,13
784940,7
784940,13
383330,13
383330,16
699460,18
699460,10
699460,13
378270,18
378270,13
841950,18
841950,13
858440,7
858440,13
272470,18
272470,7
272470,13
272470,9
206230,18
674380,7
674380,10
674380,13
674380,9
674380,12
489570,18
489570,10
489570,13
489570,2
489570,16
249360,13
249360,9
249360,12
249360,16
805400,10
805400,13
258050,18
258050,13
258050,16
463030,7
463030,10
709840,18
709840,13
709840,12
756880,7
756880,10
756880,13
756880,9
756880,16
791320,7
791320,13
997170,18
997170,7
997170,13
462730,10
462730,13
462730,12
462730,16
382300,18
382300,7
382300,13
485080,10
485080,13
485080,12
485080,16
471170,10
471170,13
471170,12
471170,16
508740,7
508740,13
333210,18
333210,10
333210,13
333210,16
343930,7
343930,10
343930,13
343930,16
528300,7
528300,13
749120,18
749120,7
746140,18
746140,10
614660,13
614660,16
708790,7
708790,10
708790,13
708790,9
708790,16
457980,7
457980,13
679260,13
679260,1
679260,12
679260,8
527320,13
527320,16
303910,12
303910,16
731720,18
731720,7
731720,13
731720,12
598480,18
598480,7
598480,13
773390,18
773390,13
773390,12
773390,20
565980,7
565980,13
565980,9
691630,18
691630,10
691630,13
691630,9
691630,12
331720,18
331720,13
331720,16
526740,13
526740,12
566190,7
566190,13
491090,13
491090,12
491090,16
918140,10
918140,13
869470,18
869470,7
869470,10
869470,13
331790,7
331790,13
331790,9
96900,18
96900,13
96900,16
231310,7
231310,13
359810,7
359810,13
764590,18
764590,7
764590,13
223410,13
223410,2
223410,9
513330,13
513330,12
513330,16
513330,8
416370,7
416370,10
1069820,7
1069820,13
1069820,9
814900,18
814900,7
814900,9
1022770,18
1022770,13
494850,10
494850,12
494850,20
265990,13
265990,9
834750,7
291170,10
291170,13
291170,16
1031640,10
1031640,13
263680,18
263680,7
263680,13
565340,18
565340,13
565340,1
596540,7
596540,13
596540,9
584100,10
584100,13
584100,12
470600,12
470600,8
337220,13
337220,12
337220,16
613270,18
613270,7
613270,13
613270,12
867480,13
503980,7
503980,13
709410,7
709410,10
709410,13
709410,9
709410,16
1050210,7
1050210,13
1050210,9
305640,13
305640,9
305640,16
543180,18
543180,13
679720,18
679720,10
679720,13
649670,18
649670,7
649670,13
866010,18
866010,7
866010,10
866010,13
866010,12
393920,13
393920,12
759000,10
759000,13
778330,7
778330,13
259410,7
259410,10
259410,13
259410,9
259410,16
312720,10
312720,13
312720,16
316080,7
316080,13
316080,16
312300,13
312300,9
698720,18
698720,7
698720,10
698720,13
698720,12
266250,18
266250,13
265170,18
265170,13
253350,18
253350,7
92210,18
92210,13
92200,18
92200,13
337270,7
337270,10
337270,13
337270,9
325060,13
335920,7
335920,13
337720,7
337720,13
326720,18
326720,13
319320,7
319320,10
11280,18
11280,10
11280,13
26500,13
26500,10
1530,13
259390,18
259390,13
286660,18
286660,13
286380,10
286380,13
286380,16
293900,18
293900,10
293900,13
284870,7
284870,10
284730,7
284730,10
761170,10
761170,13
761170,9
761170,16
715010,18
715010,10
715010,13
336420,18
336420,13
336420,16
328730,10
328730,13
753220,10
753220,13
719660,7
719660,10
719660,13
719660,9
715650,7
715650,10
715650,13
715650,9
432190,10
432190,13
431910,18
431910,10
431910,13
314020,7
314020,10
314020,13
806100,10
806100,13
806100,9
806100,12
806100,16
965860,7
965860,10
965860,13
719410,18
719410,10
719410,13
719410,12
719410,20
982220,10
982220,13
775530,10
775530,13
775530,12
781810,10
781810,13
751280,7
751280,13
693700,13
693700,12
716650,7
716650,10
716650,13
718330,10
718330,13
793740,18
793740,7
793740,13
737710,7
737710,10
737710,13
737710,12
833910,18
833910,10
833910,13
801290,18
801290,7
801290,13
408110,18
408110,7
408110,13
408110,16
351490,10
351490,13
904320,10
904320,13
904320,9
351230,18
351230,13
351230,9
360840,7
360840,13
363790,13
363980,13
363980,12
348240,18
348240,10
348240,13
360640,10
360640,16
360550,13
361360,7
361360,10
235980,10
235980,13
288260,18
288260,10
288260,13
288260,16
280930,18
280930,10
280930,13
280930,16
278570,7
278570,10
278570,13
253790,13
253790,16
270810,18
270810,10
270810,13
270810,1
216290,13
216090,10
216090,13
216090,16
224040,18
224040,7
224040,10
224040,1
105300,10
105300,13
61600,13
61600,10
90200,12
50000,13
50000,1
38600,10
38600,13
367000,10
367000,13
364640,10
364640,13
364640,9
364640,16
365210,13
365210,9
266230,13
266230,9
266110,18
266110,13
871570,7
871570,10
871570,13
45450,10
45450,13
41740,18
41740,7
41740,12
49810,13
48950,16
38720,10
38720,13
38720,16
976120,18
976120,13
20710,18
20710,13
20710,16
318310,13
318310,9
319760,13
319760,16
319550,10
319550,1
317510,18
317510,10
298360,18
298360,13
298360,16
300340,18
300340,7
300340,13
777200,7
777200,13
777200,9
740200,18
740200,7
740200,10
740200,13
25700,13
44100,18
44100,13
44100,1
15520,18
15520,13
15520,20
32160,20
32160,10
698300,10
698300,13
248190,7
248190,13
384680,7
384680,13
431280,7
431280,13
304290,13
304290,9
301920,7
301920,13
301920,16
301460,18
301460,13
301200,18
301200,10
301200,13
301190,18
301190,10
301190,13
301150,7
301150,10
301150,13
345060,18
345060,10
345060,13
344860,7
344860,13
344860,9
344860,16
344500,7
344500,13
347510,18
347510,10
347510,13
334560,18
334560,13
343370,13
343370,9
230050,13
45000,13
45000,16
43190,18
43190,13
436490,7
436490,13
436220,18
436220,13
815000,7
815000,13
339130,7
339130,13
332830,10
332830,13
355530,7
355530,10
355530,13
355530,9
355410,18
355410,10
355410,13
362810,18
362810,13
355240,18
355240,13
361850,7
361850,10
407340,7
407340,10
407340,13
407020,7
407020,10
407020,13
415670,7
415670,13
415670,16
415610,7
415420,18
415420,10
416550,18
416550,13
414660,7
414660,10
399640,18
399640,13
399640,9
399600,18
399600,13
358830,18
358830,13
358830,9
358070,13
358070,12
372690,10
372690,13
372350,18
372350,7
372350,13
371300,7
371300,13
371100,18
371100,7
371100,13
371100,9
371100,12
371100,16
370920,18
370920,13
370280,7
370280,10
370280,13
369580,10
369530,18
369530,7
369530,13
369530,9
369530,12
369530,16
369530,8
369420,7
369420,10
997700,10
997700,13
997700,9
211180,7
211180,10
211180,13
99700,10
99700,13
99700,16
45400,13
202410,18
202410,13
116120,18
116120,13
211440,13
205830,18
205830,13
205830,10
205630,12
205630,16
206690,10
206690,13
206690,16
300300,10
300300,13
300300,16
299540,13
299540,9
340340,10
340340,13
340340,12
340280,13
203560,10
203560,13
249950,18
249950,7
249950,13
249950,9
396860,10
396860,13
781820,10
781820,13
389260,7
389260,13
389260,8
411120,16
398980,13
1025050,18
1025050,7
1025050,10
1025050,13
1025050,16
431120,13
431120,16
454190,10
454190,13
454060,10
454060,13
454060,12
453790,7
453790,13
453790,9
454160,7
454160,13
454160,9
433600,18
433600,7
433600,13
898450,18
898450,13
411570,13
411570,9
461230,18
461230,13
363410,7
363410,10
363410,13
362090,13
362090,9
352780,7
352780,13
350970,18
350970,7
350970,13
347400,5
347400,15
347400,21
347400,19
347400,6
347400,17
347400,22
347400,3
345120,18
345120,7
345120,13
339440,18
339440,13
339440,8
335000,7
335000,10
335000,13
302970,13
302970,16
520850,7
520850,10
520850,13
520850,12
518730,18
518730,13
517370,13
517370,9
517370,12
517370,16
497800,7
497800,13
497800,9
497800,16
494810,7
494810,13
380660,7
380660,13
380810,7
380810,13
383930,18
383930,7
383930,13
365350,7
365350,10
365350,13
365350,12
363950,18
363950,7
363950,13
363950,9
363460,18
363460,13
363460,1
502210,10
502210,13
310490,12
310490,16
318330,13
318330,9
307190,7
307190,10
307190,12
301380,7
301380,13
299660,18
299660,10
299660,13
286240,13
286240,1
286240,9
286240,20
284810,7
284810,10
259740,7
259740,10
396800,10
396800,13
396800,16
400660,13
400660,9
400660,16
384990,18
384990,13
384990,12
384960,18
384960,13
384960,16
384960,8
389270,7
389270,13
385240,12
396230,13
396230,9
438080,18
438080,10
438080,13
439910,18
439910,10
439910,13
18020,7
18020,9
745000,13
501120,13
429610,7
429610,10
490230,18
490230,4
490230,13
489660,13
486510,18
486380,13
486380,9
815450,10
815450,13
765030,18
765030,7
765030,10
765030,13
765030,9
765030,8
764510,10
764510,12
764510,16
262000,7
257690,7
257690,13
255300,7
255300,13
255320,7
255320,13
246920,18
246920,13
227580,18
227580,10
227580,13
227580,9
209230,7
209230,10
895220,7
895220,10
895220,13
895220,9
939620,10
939620,13
1010870,7
555060,18
555060,10
555060,13
555060,12
555060,20
556240,13
555640,10
555640,13
394550,18
394550,13
394700,7
394700,10
394700,13
395500,18
395500,7
395500,13
377080,7
377080,13
388720,18
388720,13
388720,1
381900,13
381870,13
373610,18
373610,13
462000,18
462000,10
462000,20
460780,7
460780,13
460780,9
460780,16
460340,7
460340,13
460340,16
449730,7
449730,10
449730,13
449730,16
443360,7
444800,18
444800,7
444800,13
444940,18
444940,13
449220,18
449220,10
449220,13
449210,18
449210,10
449210,13
449060,7
449060,10
449060,13
1047680,18
1047680,7
1047680,13
1047680,9
332610,18
332610,7
332610,13
332610,9
294440,7
294440,13
451570,7
451570,10
451570,13
553790,7
553790,13
704640,13
704640,9
704640,12
704640,16
589420,18
589420,10
589420,13
589420,12
575940,13
575940,9
588090,10
588090,13
593200,7
593200,13
594950,7
594950,10
594950,13
251430,7
251430,13
240340,18
240340,7
240340,10
238910,13
238910,9
238910,16
533950,18
533950,7
533950,13
533950,9
706130,10
706130,13
869840,7
869840,13
772610,18
772610,7
772610,13
761330,18
761330,7
761330,13
761330,12
761330,16
378080,18
378080,7
378080,13
378080,9
746620,10
746620,12
745330,7
745330,10
745330,13
740230,18
740230,13
740230,12
740230,20
558620,18
558620,13
544600,7
544600,10
544600,13
543140,10
543140,13
543140,12
543930,7
543930,13
542200,10
542200,13
542200,12
527150,18
527150,13
513780,10
513780,13
504000,7
504000,10
492760,18
489610,18
489610,10
489610,13
489610,9
471920,7
471920,13
465650,13
465650,12
465650,20
465650,16
461640,18
461640,7
461640,13
461640,9
458480,7
458480,10
449250,13
449250,12
421120,7
421120,10
421120,13
415920,13
415920,9
415920,16
296930,18
296930,7
296930,13
296930,9
562490,18
562490,7
562490,13
561740,10
561740,13
561740,9
561740,16
561340,10
561340,13
561340,12
560720,7
560720,10
476020,7
476020,13
850630,10
850630,13
850630,12
846670,7
846670,10
846670,13
846670,9
473920,7
473920,13
473460,7
473460,10
473460,13
447890,18
447890,10
447890,13
450170,7
450170,10
450170,13
601530,7
601530,10
601530,13
970510,7
970510,10
970510,13
970510,9
970510,12
970510,16
562500,13
562500,16
555320,10
555320,13
268320,13
553760,9
288930,7
288930,13
270490,7
270490,13
270490,9
242780,7
242780,13
241910,7
241910,13
216110,18
216110,13
216110,16
215710,18
215710,16
215710,10
211340,7
211340,13
211340,9
375030,18
375030,13
374410,10
374410,13
374410,16
373970,10
373970,13
1029980,18
1029980,13
461170,7
461170,13
461010,18
461010,10
461010,13
461010,1
460960,7
460960,13
460960,9
446120,18
446120,13
32150,10
32150,13
32150,16
365660,18
365660,13
365660,20
610310,7
610310,10
610310,13
610310,9
311010,18
311010,7
311010,13
262260,18
262260,13
384280,18
384280,7
384280,13
534290,18
534290,7
534290,13
529160,13
529160,9
529160,16
524640,18
524640,13
522470,7
522470,13
522470,16
521920,18
521920,10
521920,13
388970,18
388970,13
293680,7
293680,13
293680,9
251370,18
251370,13
618970,18
618970,7
328500,13
497780,7
497780,13
324140,18
324140,10
290380,10
290380,13
214790,7
214790,13
214790,16
208750,18
208750,7
208750,13
208750,9
514890,18
514890,7
514890,10
350810,18
350810,10
350810,13
350810,12
350810,16
317710,18
317710,13
205730,18
205730,7
205730,13
314450,18
314450,13
314450,16
392070,13
392070,20
753660,18
753660,7
753660,10
753660,13
252010,18
252010,13
488300,12
488300,20
695970,18
695970,10
695970,13
443860,1
519080,18
519080,7
519080,13
519080,9
516600,7
516600,10
516600,13
508980,18
508980,1
555400,18
555400,7
555400,13
555400,8
421660,7
421660,10
421660,12
63700,18
63700,10
63700,13
433910,18
433910,13
347160,18
347160,13
341120,13
326150,18
326150,13
326150,9
447780,7
574940,18
574940,7
574940,13
409870,9
367570,18
367570,13
375120,18
375120,7
375120,13
346730,18
346730,10
346730,13
330180,18
330180,13
530020,18
530020,7
530020,13
530020,9
290510,7
290510,10
290510,13
111800,10
111800,13
105800,18
105800,10
105800,13
460700,7
327880,18
327880,13
238530,18
238530,10
238530,13
243200,7
243200,13
218660,18
218660,7
218660,13
313390,18
313390,13
313390,12
222980,18
222980,13
222980,9
529660,18
529660,7
529660,13
482450,18
319450,7
319450,13
235820,18
235820,13
492130,18
492130,7
492130,10
492130,13
440550,18
440550,13
332250,18
332250,13
332250,1
305920,7
305920,13
385710,18
385710,7
385710,13
336240,7
336240,13
322680,18
322680,7
322680,13
738020,18
738020,10
738020,13
629000,7
629000,13
628750,10
628750,13
625740,18
625740,13
639270,18
639270,7
639270,10
639270,13
639270,12
585950,10
585950,13
215510,7
215510,13
361230,18
361230,13
361230,9
645820,13
325520,7
325520,10
325520,13
644550,7
644550,10
644550,13
644550,9
644550,12
644550,16
644200,7
644200,10
644200,13
644080,10
644080,13
631900,18
631900,7
618950,7
618950,13
1036690,9
1036690,12
719750,13
377460,18
377460,10
377460,13
597030,18
597030,10
597030,12
554800,18
554800,10
554800,13
282530,18
282530,7
252310,18
252310,13
247140,10
247140,13
215690,18
215690,13
527710,18
527710,7
527710,13
527710,9
862570,18
862570,10
862570,13
450440,7
450440,13
450440,9
491040,18
491040,7
491040,13
559960,18
559960,7
559960,13
559960,1
234390,18
234390,13
452860,18
452860,10
452860,13
437570,13
434410,13
352070,7
352070,13
352070,16
621080,7
621080,10
621930,13
621930,16
621810,18
621810,7
621810,13
621810,9
621810,16
619870,10
619870,13
503460,13
496890,7
496890,13
289760,18
289760,10
289760,13
289760,20
289760,16
111100,10
111100,13
111100,1
608560,18
608560,7
608560,13
606890,18
606890,7
606890,9
606890,16
604450,7
604450,13
603810,7
603810,13
483420,7
483420,10
397310,18
397310,13
397310,9
339190,7
339190,13
336300,13
336300,12
336300,16
324740,18
324740,7
324740,13
317300,7
317300,13
317300,12
317280,7
317280,13
317280,9
314470,13
314470,9
293740,13
585550,18
585550,10
585550,13
585550,12
595440,10
595440,13
305380,18
262790,18
262790,13
262790,9
347670,18
347670,13
347670,9
347670,20
207170,7
207170,13
207170,9
576130,18
576130,10
576130,13
713260,13
713260,9
211360,7
211360,13
63000,18
63000,10
63000,13
63000,16
210870,13
657630,10
657630,13
657630,12
490490,18
204630,18
204630,7
204630,13
204630,1
20820,18
20820,13
471330,18
471330,13
617610,10
617610,12
617480,13
617480,9
617480,16
388620,7
388620,13
388620,16
38700,10
38700,13
57000,18
57000,7
773430,10
773430,13
773430,1
460220,18
460220,13
319250,18
319250,7
319250,13
319250,9
933450,13
317250,18
317250,7
317250,13
701470,18
701470,13
645690,7
645690,13
645690,9
890570,18
890570,7
890570,13
890570,9
890570,16
890570,8
876850,7
876850,10
876850,13
876850,9
876850,16
785780,12
785780,16
779640,7
779640,13
779640,12
488660,10
488660,13
488660,12
488660,16
477730,13
477730,9
477730,16
656970,18
656970,7
656970,13
511570,18
511570,13
650070,18
650070,7
591630,18
591630,7
591630,13
591630,9
651500,18
651500,7
651500,10
651500,13
651340,10
651340,13
273500,18
273500,13
62000,18
62000,10
214830,18
214830,10
214830,9
463150,18
463150,13
269270,18
269270,13
249680,18
249680,7
207040,18
207040,13
465280,7
339910,18
339910,13
339910,8
331460,7
331460,10
331460,13
314180,18
314180,13
283820,18
283820,13
353700,18
353700,7
353700,13
278100,18
255390,7
362860,7
362860,13
450500,18
450500,13
248730,18
248730,13
509570,18
509570,7
509570,13
509570,9
359350,7
359350,13
359350,1
318430,7
318430,13
259530,18
259530,13
209950,10
209950,13
209950,16
209790,13
209790,10
207750,18
207750,10
207750,13
205650,7
203650,7
99300,18
98400,18
98400,13
72000,13
200010,10
200010,16
115120,18
115120,16
102840,18
102840,7
102840,13
710470,18
710470,7
710470,9
700160,18
700160,7
700160,10
700160,13
767930,18
767930,13
613450,13
613390,7
613390,13
613390,9
616740,7
616740,10
616740,13
616000,18
616000,7
616000,13
615350,7
615350,10
615010,18
615010,7
615010,13
615010,9
614910,10
614910,13
451600,18
451600,7
451600,13
355050,18
355050,13
92220,18
92220,13
623640,18
623640,7
623640,13
410570,18
410570,10
306700,18
306700,13
244750,18
244750,13
244750,16
205230,18
18050,18
18050,9
18050,13
263880,18
263880,13
804700,7
295750,13
271670,18
271670,13
242820,18
242820,13
547590,12
487160,7
487160,13
427680,18
427680,9
916050,7
916050,13
916050,9
387340,18
387340,9
319480,18
319480,13
293660,7
293660,13
268220,18
268220,13
227080,7
227080,13
963450,18
963450,7
963450,13
780390,18
780390,7
780390,10
780390,13
780390,9
713530,18
713530,13
713530,9
637880,18
637880,7
637880,13
617440,18
617440,7
617440,10
617440,13
557040,18
557040,13
95300,18
95300,13
391490,7
391490,10
391490,13
391490,9
391490,16
365770,18
365770,13
282100,18
282100,7
282100,10
282100,13
282100,9
262550,18
262550,13
755980,18
755980,10
755980,13
755980,2
755980,20
755980,16
348820,1
348820,12
348820,20
311930,18
311930,13
269490,18
269490,7
269490,10
269490,13
269490,9
269490,16
631980,18
631980,7
631980,13
631980,9
597700,18
597700,7
597700,13
594680,18
594680,7
594680,10
594680,13
370480,18
370480,13
771240,18
457890,18
457890,7
457890,13
497700,10
497700,13
497700,12
497700,20
263980,18
263980,7
263980,13
415480,9
415480,16
466110,18
466110,10
466110,13
313400,18
313400,13
233190,18
233190,13
742480,7
742480,10
742480,13
360450,18
360450,13
360450,12
285820,18
285820,13
285820,1
590590,18
590590,13
590590,1
508790,18
508790,13
299400,7
299400,13
297130,18
297130,7
297130,13
292910,7
288060,7
288060,13
287260,1
284710,7
284710,10
284050,7
283680,18
283680,13
275390,18
275390,7
275390,13
275200,18
275200,7
275200,13
274350,7
274350,13
274250,13
274250,20
272620,18
272620,13
272510,18
272510,7
294810,18
243280,18
243280,13
243280,16
230860,18
230860,7
230860,13
230860,16
457320,18
457320,13
457320,20
600990,7
600990,13
452540,18
452540,7
452540,10
452540,13
370460,18
438490,18
438490,9
61730,18
61730,13
61730,10
613470,7
613470,13
329460,18
329460,7
329460,13
329460,1
402120,18
402120,7
402120,13
402120,9
332480,18
332480,13
323450,18
323450,7
323450,9
310700,18
310700,13
250700,18
250700,13
211260,18
211260,13
91100,13
91100,1
223220,18
223220,13
222940,18
221180,13
221180,16
214970,18
214970,13
214730,18
214730,7
214730,9
214730,12
214730,16
432010,10
432010,13
432010,9
432010,12
428830,10
428830,13
431930,18
431930,13
431930,20
427820,16
427240,18
427240,7
427240,16
415150,18
270230,7
270230,10
270230,13
263740,18
263740,13
263740,9
263740,20
263620,18
263620,13
203990,18
203990,13
366280,18
392000,18
392000,1
370020,18
370020,13
370020,9
370020,16
368650,7
368650,13
368180,18
368180,10
368180,13
368180,1
368180,12
366970,18
366970,13
365160,7
365160,13
364930,10
359840,18
359840,13
359100,18
359100,7
359100,13
354400,18
354400,7
354400,13
582620,10
582620,13
334210,18
334210,13
334210,16
327310,18
327310,10
327310,13
386560,18
386560,13
108500,18
108500,13
108500,16
578930,18
578930,13
357720,18
357720,10
357720,13
378770,18
280560,18
280560,13
257790,18
257790,13
257790,1
257790,12
257790,20
586880,18
586880,7
586880,10
586880,13
574310,7
574310,13
573170,13
573170,9
570980,18
570980,7
570980,13
570980,8
565720,10
564150,18
564150,13
384690,18
384690,13
334140,18
334140,10
334140,13
214770,18
214770,7
214770,13
204240,10
204240,13
204240,16
202730,18
202730,7
202730,13
741990,18
741990,10
741990,13
741990,12
741990,20
633130,18
633130,13
316600,18
316600,13
613190,18
613190,7
613190,13
613190,9
20500,18
17100,16
17100,12
887060,18
887060,7
71260,18
446040,18
263820,18
263820,7
263820,13
263820,9
295690,18
295690,7
295690,13
620240,18
620240,7
620240,10
620240,13
422110,18
422110,13
422110,20
425650,18
425650,13
268240,18
268240,7
268240,13
281750,7
281750,10
281750,13
107600,18
107600,10
107600,13
358650,18
358650,13
439490,18
439490,13
392030,18
392030,13
303550,18
303550,7
303550,13
203830,7
203830,13
732810,10
732810,13
732810,1
63500,18
63500,10
63500,13
63500,16
391040,1
391040,12
391040,20
208500,1
208500,12
208500,20
40930,7
40930,13
360650,10
360650,16
209630,18
209630,7
762610,18
762610,13
612370,18
612370,1
385250,10
257990,10
257990,13
15560,18
15560,13
15560,20
780500,7
780500,13
24420,13
343440,18
343440,10
343440,13
343440,1
343440,12
297490,13
643960,13
643960,16
583930,10
319470,18
319470,13
255870,18
678970,7
678970,10
470780,13
263700,18
263700,7
263700,10
263700,13
968420,7
968420,13
968420,9
454250,7
454250,13
681910,10
681910,13
677020,7
677020,10
680700,18
680700,7
680480,9
280180,18
280180,7
673000,18
673000,13
654550,7
654260,10
654260,13
654050,18
654050,13
654050,9
654050,12
654050,16
349250,18
349250,13
667600,18
667600,13
488760,7
488760,13
488760,9
488280,10
488280,13
485040,7
485040,12
480480,18
480480,13
673190,18
673190,13
673190,1
673190,20
477870,7
477870,16
476650,7
773090,7
773090,13
747200,7
747200,13
747200,9
747200,8
744050,18
742250,7
742250,13
740260,7
740260,10
740260,13
687260,7
655080,7
655080,10
655080,13
277490,18
277490,13
277490,16
655010,18
655010,13
658160,18
658160,7
658160,10
658160,13
820730,7
820730,10
820730,12
657690,18
657690,7
657690,10
657690,13
657690,9
657690,12
657690,16
390710,18
390710,13
329860,18
329860,10
329860,13
329860,12
855850,18
855850,10
855850,13
855640,7
855640,10
855640,13
848280,10
848280,13
845880,18
845880,9
1021690,10
1021690,13
1021690,12
1021690,16
1018170,18
1018170,7
1018170,10
1018170,13
1018170,9
1018170,12
718090,18
718090,7
718090,13
718090,9
226620,7
226620,10
226620,13
226620,9
226620,16
71240,12
71240,20
640990,7
640120,18
640120,7
640120,13
635320,7
635320,13
632070,7
632070,13
625980,7
625980,16
625680,18
625680,13
418120,18
418120,7
418120,13
418120,9
383270,7
383270,13
365870,18
365870,7
365870,13
365870,9
640380,18
640380,13
444000,13
444000,1
444000,12
444000,20
496810,18
344480,13
272330,18
272330,13
220460,18
220460,13
794760,18
794760,13
703840,18
703840,7
703840,13
703840,12
462100,18
462100,13
462100,8
510620,18
510620,13
578850,18
578850,13
327560,18
327560,7
327560,13
555150,7
555150,13
548840,7
548840,16
550840,18
550840,7
550840,13
550840,9
550840,8
543260,18
543260,7
543260,13
853620,10
853620,13
549100,18
549100,10
549100,13
713030,18
